game_str,play_id,at_bat,play_per_game,timestamp_start,timestamp_stop,player_position,home_team,away_team,inning,top_bottom_inning,player_id,throw_velocity_mph,euclid_distance_avg
1902_19_TeamME_TeamA2,72,15.0,72,2553852,2555402,8,TeamA2,TeamME,1,Bottom,8113,43.7,0.3617931729900056
1902_19_TeamME_TeamA2,87,17.0,87,3043652,3045552,9,TeamA2,TeamME,1,Bottom,5238,57.26,0.49890780674310664
1902_19_TeamME_TeamA2,91,19.0,91,3216052,3218302,8,TeamA2,TeamME,1,Bottom,8113,71.2,2.8086381694265183
1902_19_TeamME_TeamA2,94,20.0,94,3308252,3309202,7,TeamA2,TeamME,1,Bottom,4679,47.1,0.07193671472577065
1902_19_TeamME_TeamA2,109,22.0,109,3916002,3917702,8,TeamA2,TeamME,2,Top,1684,57.75,0.5180654249346448
1902_19_TeamME_TeamA2,137,28.0,137,4777202,4778402,7,TeamA2,TeamME,2,Bottom,4679,69.0,0.5515510565619295
1902_19_TeamME_TeamA2,154,32.0,154,5367852,5369102,6,TeamA2,TeamME,3,Top,1972,83.1,0.7658887805505714
1902_19_TeamME_TeamA2,161,33.0,161,5538052,5539302,5,TeamA2,TeamME,3,Top,2207,84.01,1.0115119197632212
1902_19_TeamME_TeamA2,179,38.0,179,6402352,6403102,3,TeamA2,TeamME,3,Bottom,3187,76.96,0.06070448912548725
1902_19_TeamME_TeamA2,179,38.0,179,6403752,6404552,6,TeamA2,TeamME,3,Bottom,3726,76.45,0.23768323321133208
1902_19_TeamME_TeamA2,182,39.0,182,6480302,6481152,6,TeamA2,TeamME,3,Bottom,3726,72.49,0.09634409652844983
1902_19_TeamME_TeamA2,213,47.0,213,7575352,7576202,4,TeamA2,TeamME,5,Top,2053,67.65,0.23241869887809166
1902_19_TeamME_TeamA2,235,52.0,235,8278052,8279002,4,TeamA2,TeamME,5,Bottom,5295,63.08,0.09694979024940935
1902_19_TeamME_TeamA2,243,54.0,243,8575102,8575802,4,TeamA2,TeamME,6,Top,2053,73.27,0.09910964142937008
1902_19_TeamME_TeamA2,250,56.0,250,8784902,8786452,7,TeamA2,TeamME,6,Top,2808,84.6,1.2664858761972166
1902_19_TeamME_TeamA2,260,,260,9234852,9236752,7,TeamA2,TeamME,6,Bottom,4679,65.02,0.3073926954618232
1902_19_TeamME_TeamA2,261,,261,9285252,9286002,4,TeamA2,TeamME,6,Bottom,5295,72.51,0.3801926735887812
1902_19_TeamME_TeamA2,270,61.0,270,9585802,9587652,7,TeamA2,TeamME,6,Bottom,4679,58.19,0.704304684192015
1902_19_TeamME_TeamA2,280,64.0,280,9926652,9927252,4,TeamA2,TeamME,6,Bottom,5295,58.9,0.012575936726427995
1902_20_TeamME_TeamA2,8,2.0,8,199028,200078,6,TeamA2,TeamME,1,Top,1643,76.39,0.5059375420964705
1902_20_TeamME_TeamA2,20,5.0,20,622528,623828,7,TeamA2,TeamME,1,Bottom,8113,80.97,0.6418885868537006
1902_20_TeamME_TeamA2,23,6.0,23,684078,685078,4,TeamA2,TeamME,1,Bottom,9051,66.83,0.32056664771960214
1902_20_TeamME_TeamA2,28,8.0,28,872978,874828,8,TeamA2,TeamME,1,Bottom,5238,76.18,1.0089901519046125
1902_20_TeamME_TeamA2,29,8.0,29,927128,928828,8,TeamA2,TeamME,1,Bottom,5238,81.28,1.1958204190688726
1902_20_TeamME_TeamA2,33,10.0,33,1047978,1049978,8,TeamA2,TeamME,2,Top,1684,51.92,0.7123364951474713
1902_20_TeamME_TeamA2,34,11.0,34,1151028,1151978,6,TeamA2,TeamME,2,Top,1643,73.2,0.26692738245701075
1902_20_TeamME_TeamA2,53,16.0,53,1833578,1834478,5,TeamA2,TeamME,2,Bottom,5295,74.69,0.36617271938504237
1902_20_TeamME_TeamA2,65,19.0,65,2227028,2228578,9,TeamA2,TeamME,3,Top,1802,47.58,0.32234798591974706
1902_20_TeamME_TeamA2,75,22.0,75,2540978,2543078,9,TeamA2,TeamME,3,Top,1802,95.66,1.8797024194977041
1902_20_TeamME_TeamA2,77,23.0,77,2630928,2631778,2,TeamA2,TeamME,3,Top,2222,78.75,0.2902892804779871
1902_20_TeamME_TeamA2,78,23.0,78,2660828,2662328,7,TeamA2,TeamME,3,Top,2808,76.27,0.8460754275082263
1902_20_TeamME_TeamA2,80,24.0,80,2771128,2772878,7,TeamA2,TeamME,3,Top,2808,67.66,1.0235871340475782
1902_20_TeamME_TeamA2,82,25.0,82,2835278,2836078,6,TeamA2,TeamME,3,Bottom,3726,34.45,0.32182416585280105
1902_20_TeamME_TeamA2,95,27.0,95,3252278,3253028,4,TeamA2,TeamME,3,Bottom,9051,67.35,0.170096057269698
1902_20_TeamME_TeamA2,105,32.0,105,3749278,3750178,4,TeamA2,TeamME,4,Bottom,9051,64.66,0.20799173480414793
1902_20_TeamME_TeamA2,107,33.0,107,3833578,3835778,9,TeamA2,TeamME,4,Bottom,9031,82.53,1.4790808538098106
1902_20_TeamME_TeamA2,113,35.0,113,4050328,4051878,8,TeamA2,TeamME,4,Bottom,5238,76.19,0.585645761518079
1902_20_TeamME_TeamA2,124,37.0,124,4386678,4387578,5,TeamA2,TeamME,4,Bottom,5295,78.82,0.3378388348062591
1902_20_TeamME_TeamA2,129,38.0,129,4611428,4612378,4,TeamA2,TeamME,5,Top,2053,58.37,0.1637399540698518
1902_20_TeamME_TeamA2,141,41.0,141,5010478,5011278,4,TeamA2,TeamME,5,Bottom,9051,61.38,0.35782349160192367
1902_20_TeamME_TeamA2,146,42.0,146,5238878,5239778,4,TeamA2,TeamME,5,Bottom,9051,71.72,0.11006644377348929
1902_20_TeamME_TeamA2,146,42.0,146,5243578,5244978,2,TeamA2,TeamME,5,Bottom,4840,79.25,0.3441405366540851
1902_20_TeamME_TeamA2,163,46.0,163,5823378,5825378,8,TeamA2,TeamME,5,Bottom,5238,63.67,0.4221946914193713
1902_20_TeamME_TeamA2,171,47.0,171,6309778,6310528,4,TeamA2,TeamME,5,Bottom,9051,63.63,0.13465444998720594
1902_20_TeamME_TeamA2,198,,198,7235378,7235978,6,TeamA2,TeamME,5,Bottom,3726,74.55,0.0890920594020548
1902_20_TeamME_TeamA2,204,55.0,204,7670828,7672028,2,TeamA2,TeamME,5,Bottom,4840,84.75,0.5612479458948194
1902_20_TeamME_TeamA2,212,56.0,212,7973328,7974928,9,TeamA2,TeamME,5,Bottom,9031,84.12,1.3882606434782625
1902_20_TeamME_TeamA2,232,61.0,232,8861178,8862328,5,TeamA2,TeamME,6,Bottom,5295,82.08,0.5739590922861036
1902_20_TeamME_TeamA2,241,63.0,241,9090428,9091178,3,TeamA2,TeamME,6,Bottom,6240,57.28,0.1627479149111029
1902_20_TeamME_TeamA2,262,67.0,262,9686578,9688778,8,TeamA2,TeamME,7,Top,1684,59.79,1.038592503242197
1902_21_TeamME_TeamA2,4,1.0,4,54658,55858,6,TeamA2,TeamME,1,Top,1972,82.86,0.7105589698970539
1902_21_TeamME_TeamA2,10,,10,206108,206908,4,TeamA2,TeamME,1,Top,1643,66.86,0.20320408286289318
1902_21_TeamME_TeamA2,21,5.0,21,634658,635408,4,TeamA2,TeamME,1,Bottom,5295,64.04,0.07843737505219206
1902_21_TeamME_TeamA2,23,6.0,23,684858,687008,9,TeamA2,TeamME,1,Bottom,5238,72.24,1.2038419163015726
1902_21_TeamME_TeamA2,33,,33,905608,906908,6,TeamA2,TeamME,2,Top,1972,72.55,0.3744233934922399
1902_21_TeamME_TeamA2,39,10.0,39,1167608,1168858,7,TeamA2,TeamME,2,Top,1802,74.45,0.6372677348922353
1902_21_TeamME_TeamA2,41,11.0,41,1230858,1231608,6,TeamA2,TeamME,2,Bottom,3726,75.54,0.08744844013925515
1902_21_TeamME_TeamA2,45,13.0,45,1469058,1469808,4,TeamA2,TeamME,2,Bottom,5295,77.37,0.7153694961231044
1902_21_TeamME_TeamA2,55,17.0,55,1974808,1976758,7,TeamA2,TeamME,3,Top,1802,83.19,2.0210199540181932
1902_21_TeamME_TeamA2,61,18.0,61,2161708,2163408,8,TeamA2,TeamME,3,Top,1751,41.68,0.11841212623219631
1902_21_TeamME_TeamA2,71,21.0,71,2506308,2507758,7,TeamA2,TeamME,3,Bottom,4679,66.26,0.2776333318406828
1902_21_TeamME_TeamA2,76,22.0,76,2688058,2688858,4,TeamA2,TeamME,3,Bottom,5295,60.13,0.10361567223905978
1902_21_TeamME_TeamA2,92,28.0,92,3392258,3394008,9,TeamA2,TeamME,4,Top,1684,51.91,1.0868159183572563
1902_21_TeamME_TeamA2,97,30.0,97,3540708,3542758,9,TeamA2,TeamME,4,Top,1684,80.87,2.316625684269001
1902_21_TeamME_TeamA2,99,31.0,99,3611358,3612358,4,TeamA2,TeamME,4,Top,1643,59.7,0.2564639469214822
1902_21_TeamME_TeamA2,111,34.0,111,4021558,4022208,6,TeamA2,TeamME,4,Bottom,3726,54.32,0.25971424429792495
1902_21_TeamME_TeamA2,141,41.0,141,4888608,4889208,4,TeamA2,TeamME,6,Top,1643,51.96,0.08802907108780961
1902_21_TeamME_TeamA2,143,42.0,143,5065458,5066508,5,TeamA2,TeamME,6,Top,2382,81.12,0.32676597367747245
1902_21_TeamME_TeamA2,150,45.0,150,5251758,5253508,8,TeamA2,TeamME,6,Top,1751,59.57,0.9306651744646239
1902_21_TeamME_TeamA2,151,46.0,151,5289808,5291608,8,TeamA2,TeamME,6,Top,1751,87.07,1.6488643193056842
1902_21_TeamME_TeamA2,164,49.0,164,5864058,5864758,3,TeamA2,TeamME,6,Bottom,3187,35.82,0.17775027162484267
1902_21_TeamME_TeamA2,170,51.0,170,6066208,6067608,8,TeamA2,TeamME,6,Bottom,8113,57.98,0.44061032646896414
1902_21_TeamME_TeamA2,172,52.0,172,6123608,6124808,2,TeamA2,TeamME,7,Top,2790,82.23,0.7674492607683991
1902_21_TeamME_TeamA2,174,53.0,174,6307208,6308008,4,TeamA2,TeamME,7,Top,1643,46.64,0.08994430936846358
1902_21_TeamME_TeamA2,176,54.0,176,6361658,6363308,7,TeamA2,TeamME,7,Top,1802,95.85,2.182220314172372
1902_21_TeamME_TeamA2,181,55.0,181,6487908,6489808,3,TeamA2,TeamME,7,Top,2526,68.44,1.0150494444021376
1902_21_TeamME_TeamA2,182,56.0,182,6536308,6538158,8,TeamA2,TeamME,7,Top,1751,60.39,0.3956047261560207
1902_21_TeamME_TeamA2,184,57.0,184,6664208,6665808,9,TeamA2,TeamME,7,Bottom,5238,94.67,1.216540037670479
1902_21_TeamME_TeamA2,187,58.0,187,6925458,6926508,5,TeamA2,TeamME,7,Bottom,6956,74.84,0.17877418939406986
1902_21_TeamME_TeamA2,196,61.0,196,7205108,7207608,9,TeamA2,TeamME,7,Bottom,5238,91.67,2.0784607129064407
1902_21_TeamME_TeamA2,207,64.0,207,7726458,7727308,4,TeamA2,TeamME,8,Bottom,5295,71.79,0.10917128113157215
1902_21_TeamME_TeamA2,209,65.0,209,7796408,7797158,3,TeamA2,TeamME,8,Bottom,3187,42.08,0.37531809788191317
1902_21_TeamME_TeamA2,221,68.0,221,8274758,8276558,9,TeamA2,TeamME,8,Bottom,5238,57.21,0.8545689276295512
1902_21_TeamME_TeamA2,222,69.0,222,8338808,8340258,8,TeamA2,TeamME,8,Bottom,8113,83.17,0.8338714520390366
1902_21_TeamME_TeamA2,226,70.0,226,8470108,8472158,7,TeamA2,TeamME,8,Bottom,4679,80.07,1.5224337113661948
1902_22_TeamMA_TeamA1,5,2.0,5,431440,433290,7,TeamA1,TeamMA,1,Top,1600,45.35,0.28090722893214065
1902_22_TeamMA_TeamA1,27,7.0,27,1182890,1184590,9,TeamA1,TeamMA,1,Bottom,3458,81.72,1.2381955516714391
1902_22_TeamMA_TeamA1,31,8.0,31,1289040,1289940,8,TeamA1,TeamMA,1,Bottom,7038,39.85,0.1308621817751922
1902_22_TeamMA_TeamA1,53,14.0,53,1980490,1982440,9,TeamA1,TeamMA,2,Top,2973,62.46,1.5909971813433426
1902_22_TeamMA_TeamA1,55,15.0,55,2049640,2050990,8,TeamA1,TeamMA,2,Top,1177,51.78,0.27797403958845107
1902_22_TeamMA_TeamA1,65,18.0,65,2366090,2367440,8,TeamA1,TeamMA,2,Bottom,7038,61.86,0.6113496241877471
1902_22_TeamMA_TeamA1,68,19.0,68,2440390,2441840,7,TeamA1,TeamMA,2,Bottom,9410,51.2,1.2816545761355573
1902_22_TeamMA_TeamA1,72,20.0,72,2547390,2549340,8,TeamA1,TeamMA,2,Bottom,7038,69.17,1.3285413141036593
1902_22_TeamMA_TeamA1,75,21.0,75,2639040,2639940,4,TeamA1,TeamMA,2,Bottom,9890,65.81,1.2822859969218767
1902_22_TeamMA_TeamA1,76,22.0,76,2728740,2730690,7,TeamA1,TeamMA,2,Bottom,9410,71.59,0.4741577159715553
1902_22_TeamMA_TeamA1,84,24.0,84,3054840,3055890,6,TeamA1,TeamMA,3,Top,1181,61.83,0.1689853383317044
1902_22_TeamMA_TeamA1,85,25.0,85,3099390,3100940,8,TeamA1,TeamMA,3,Top,1177,63.18,0.5717857238155591
1902_22_TeamMA_TeamA1,91,26.0,91,3260040,3262390,7,TeamA1,TeamMA,3,Top,1600,77.05,2.456368602030976
1902_22_TeamMA_TeamA1,104,30.0,104,3682640,3683490,4,TeamA1,TeamMA,3,Bottom,9890,64.13,0.07811389765950492
1902_22_TeamMA_TeamA1,112,32.0,112,3920290,3921890,7,TeamA1,TeamMA,4,Top,1600,59.04,0.6688697211629998
1902_22_TeamMA_TeamA1,117,33.0,117,4072490,4073690,2,TeamA1,TeamMA,4,Top,1389,82.5,0.9576463033582762
1902_22_TeamMA_TeamA1,127,,127,4550490,4551890,8,TeamA1,TeamMA,4,Top,1177,49.83,0.23830465352817637
1902_22_TeamMA_TeamA1,138,37.0,138,4895090,4897390,7,TeamA1,TeamMA,4,Bottom,9410,59.44,2.5989919296772563
1902_22_TeamMA_TeamA1,146,40.0,146,5190990,5192040,7,TeamA1,TeamMA,5,Top,1600,34.94,0.04508293450082735
1902_22_TeamMA_TeamA1,155,44.0,155,5521240,5521990,4,TeamA1,TeamMA,5,Bottom,9890,74.42,0.19648465407885224
1902_22_TeamMA_TeamA1,157,45.0,157,5681840,5682990,5,TeamA1,TeamMA,6,Top,1771,75.38,0.4768946104578135
1902_22_TeamMA_TeamA1,160,46.0,160,5748590,5749990,8,TeamA1,TeamMA,6,Top,1177,52.6,0.3985908067765825
1902_22_TeamMA_TeamA1,161,47.0,161,5781190,5782090,4,TeamA1,TeamMA,6,Top,2255,30.85,0.08740825815491725
1902_22_TeamMA_TeamA1,164,48.0,164,5860240,5860990,6,TeamA1,TeamMA,6,Top,1181,63.2,0.08035897795468508
1902_22_TeamMA_TeamA1,182,52.0,182,6392290,6393090,6,TeamA1,TeamMA,7,Top,1181,80.43,0.03383040065917533
1902_22_TeamMA_TeamA1,185,53.0,185,6474540,6475340,4,TeamA1,TeamMA,7,Top,2255,78.42,0.17017907795557793
1902_22_TeamMA_TeamA1,193,55.0,193,6794440,6795790,6,TeamA1,TeamMA,7,Bottom,6057,72.68,0.181980273256633
1902_22_TeamMA_TeamA1,195,56.0,195,6841540,6842490,5,TeamA1,TeamMA,7,Bottom,9258,73.12,0.1978649438029237
1902_22_TeamMA_TeamA1,199,57.0,199,6929640,6931090,8,TeamA1,TeamMA,7,Bottom,7038,80.42,0.7932299743731378
1902_22_TeamMA_TeamA1,204,60.0,204,7193340,7194640,8,TeamA1,TeamMA,8,Top,1177,51.33,0.2668264010496953
1902_22_TeamMA_TeamA1,205,61.0,205,7281290,7282040,2,TeamA1,TeamMA,8,Top,1389,69.35,0.027538396423655836
1902_22_TeamMA_TeamA1,217,63.0,217,7606390,7608240,9,TeamA1,TeamMA,8,Top,2973,74.23,1.0659195143870193
1902_22_TeamMA_TeamA1,249,73.0,249,8903940,8904740,4,TeamA1,TeamMA,9,Bottom,9890,65.66,0.04554574368819351
1902_22_TeamMA_TeamA1,256,74.0,256,9103390,9105240,9,TeamA1,TeamMA,9,Bottom,3458,65.13,0.7704130791289288
1902_22_TeamMA_TeamA1,260,75.0,260,9194140,9196790,7,TeamA1,TeamMA,9,Bottom,9410,73.8,1.7054313965880672
1902_23_TeamMA_TeamA1,3,1.0,3,43088,43688,4,TeamA1,TeamMA,1,Top,2255,48.17,0.07315452216936688
1902_23_TeamMA_TeamA1,6,2.0,6,106138,106888,4,TeamA1,TeamMA,1,Top,2255,65.02,0.19509374136925453
1902_23_TeamMA_TeamA1,22,5.0,22,585988,588238,7,TeamA1,TeamMA,1,Bottom,9410,83.74,2.521721728466922
1902_23_TeamMA_TeamA1,31,7.0,31,884288,885238,6,TeamA1,TeamMA,1,Bottom,6057,71.35,0.23977146599961588
1902_23_TeamMA_TeamA1,39,10.0,39,1213138,1214138,6,TeamA1,TeamMA,2,Top,1181,67.84,0.05074503017174522
1902_23_TeamMA_TeamA1,45,11.0,45,1367138,1369638,7,TeamA1,TeamMA,2,Top,1600,85.2,2.735423480036797
1902_23_TeamMA_TeamA1,53,13.0,53,1630438,1632588,7,TeamA1,TeamMA,2,Top,1600,84.27,2.1252982227952377
1902_23_TeamMA_TeamA1,74,18.0,74,2324288,2325838,9,TeamA1,TeamMA,3,Top,1059,49.61,0.45779722162795367
1902_23_TeamMA_TeamA1,80,20.0,80,2462038,2463238,2,TeamA1,TeamMA,3,Top,1195,80.49,0.7525518138805836
1902_23_TeamMA_TeamA1,84,21.0,84,2710988,2712288,8,TeamA1,TeamMA,3,Bottom,7038,69.62,0.6906988618785469
1902_23_TeamMA_TeamA1,87,22.0,87,2793288,2793838,6,TeamA1,TeamMA,3,Bottom,6057,59.35,0.1113993485078865
1902_23_TeamMA_TeamA1,95,24.0,95,3047788,3048638,5,TeamA1,TeamMA,3,Bottom,9258,70.42,0.16747795169814964
1902_23_TeamMA_TeamA1,98,25.0,98,3153188,3154488,9,TeamA1,TeamMA,3,Bottom,8714,80.98,0.7172949398098992
1902_23_TeamMA_TeamA1,99,26.0,99,3241388,3242588,2,TeamA1,TeamMA,3,Bottom,7415,83.0,0.5110774762704645
1902_23_TeamMA_TeamA1,130,36.0,130,4378388,4379038,4,TeamA1,TeamMA,5,Bottom,9890,73.49,0.045252882216229584
1902_23_TeamMA_TeamA1,138,38.0,138,4567338,4567988,4,TeamA1,TeamMA,5,Bottom,9890,55.93,0.08396508586366795
1902_23_TeamMA_TeamA1,138,38.0,138,4568438,4569288,6,TeamA1,TeamMA,5,Bottom,6057,87.29,0.2823693559576914
1902_23_TeamMA_TeamA1,143,39.0,143,4847688,4848338,3,TeamA1,TeamMA,6,Top,2480,38.84,0.04486403577219478
1902_23_TeamMA_TeamA1,152,41.0,152,5081488,5082338,6,TeamA1,TeamMA,6,Top,1181,62.07,0.25286911286767744
1902_23_TeamMA_TeamA1,160,43.0,160,5410788,5412238,9,TeamA1,TeamMA,6,Bottom,8714,81.82,0.9509928048956552
1902_23_TeamMA_TeamA1,168,44.0,168,5738588,5740138,8,TeamA1,TeamMA,6,Bottom,7038,84.79,1.225978212243185
1902_23_TeamMA_TeamA1,172,45.0,172,5876838,5878588,4,TeamA1,TeamMA,6,Bottom,9890,61.21,0.9821687840333885
1902_23_TeamMA_TeamA1,174,46.0,174,5973988,5975488,7,TeamA1,TeamMA,6,Bottom,9410,90.78,1.323341906823939
1902_23_TeamMA_TeamA1,221,55.0,221,7740138,7741038,4,TeamA1,TeamMA,7,Top,2255,71.37,0.09913831869090654
1902_23_TeamMA_TeamA1,222,56.0,222,8083838,8084638,4,TeamA1,TeamMA,7,Bottom,9890,69.76,0.13367249974526552
1902_23_TeamMA_TeamA1,235,60.0,235,8522688,8524938,9,TeamA1,TeamMA,8,Top,1059,71.72,1.937817419850083
1902_23_TeamMA_TeamA1,239,61.0,239,8640138,8640838,8,TeamA1,TeamMA,8,Top,1177,35.92,0.07823085034121796
1902_23_TeamMA_TeamA1,239,61.0,239,8641938,8642938,4,TeamA1,TeamMA,8,Top,2255,55.43,0.25912734230988466
1902_23_TeamMA_TeamA1,240,62.0,240,8676988,8678388,2,TeamA1,TeamMA,8,Top,1195,74.27,0.816041865217256
1902_23_TeamMA_TeamA1,247,64.0,247,9064388,9064988,4,TeamA1,TeamMA,8,Bottom,9890,68.36,0.05600390159684899
1902_23_TeamMA_TeamA1,252,65.0,252,9200888,9201438,6,TeamA1,TeamMA,8,Bottom,6057,30.41,0.05121718317493228
1902_23_TeamMA_TeamA1,252,65.0,252,9201988,9202988,4,TeamA1,TeamMA,8,Bottom,9890,68.16,0.16623316449218734
1902_23_TeamMA_TeamA1,255,66.0,255,9314738,9315688,4,TeamA1,TeamMA,8,Bottom,9890,69.77,0.1439928775202237
1902_23_TeamMA_TeamA1,259,67.0,259,9501088,9502888,9,TeamA1,TeamMA,9,Top,1059,48.81,0.6640193866198845
1902_23_TeamMA_TeamA1,265,70.0,265,9683538,9684688,8,TeamA1,TeamMA,9,Top,1177,50.85,0.32268534406860344
1902_23_TeamMA_TeamA1,269,71.0,269,9801138,9801988,8,TeamA1,TeamMA,9,Top,1177,37.94,0.12069475047016448
1902_23_TeamMA_TeamA1,273,72.0,273,10096138,10096738,6,TeamA1,TeamMA,9,Top,1181,48.8,0.03450779678780979
1902_23_TeamMA_TeamA1,273,72.0,273,10097238,10098038,4,TeamA1,TeamMA,9,Top,2255,80.07,0.19627534248126313
1902_24_TeamMA_TeamA1,3,1.0,3,58600,60052,7,TeamA1,TeamMA,1,Top,1600,60.78,0.5997148762743494
1902_24_TeamMA_TeamA1,10,3.0,10,262376,263663,5,TeamA1,TeamMA,1,Top,1771,67.32,0.4046381773370843
1902_24_TeamMA_TeamA1,14,4.0,14,384839,385829,4,TeamA1,TeamMA,1,Top,2137,61.23,0.03397220137568725
1902_24_TeamMA_TeamA1,27,6.0,27,780443,781565,6,TeamA1,TeamMA,1,Bottom,6057,89.49,0.5542417390158215
1902_24_TeamMA_TeamA1,34,8.0,34,924455,925643,2,TeamA1,TeamMA,1,Bottom,7686,85.16,0.8077168252992256
1902_24_TeamMA_TeamA1,46,12.0,46,1367019,1368537,8,TeamA1,TeamMA,2,Top,1177,81.12,1.6069493311722636
1902_24_TeamMA_TeamA1,58,14.0,58,1815621,1816644,6,TeamA1,TeamMA,2,Bottom,6057,79.37,0.393592575939314
1902_24_TeamMA_TeamA1,65,16.0,65,1981677,1982271,4,TeamA1,TeamMA,2,Bottom,3495,46.29,0.0511896740887151
1902_24_TeamMA_TeamA1,74,18.0,74,2318971,2319730,4,TeamA1,TeamMA,3,Top,2137,57.0,0.036471076495729525
1902_24_TeamMA_TeamA1,76,19.0,76,2367382,2368141,4,TeamA1,TeamMA,3,Top,2137,53.67,0.1700847611970361
1902_24_TeamMA_TeamA1,82,20.0,82,2500042,2501923,7,TeamA1,TeamMA,3,Top,1600,78.99,1.3015384569604678
1902_24_TeamMA_TeamA1,85,21.0,85,2600956,2602012,5,TeamA1,TeamMA,3,Top,1771,74.75,0.38532073241560055
1902_24_TeamMA_TeamA1,97,26.0,97,3153377,3154796,8,TeamA1,TeamMA,4,Top,1177,56.51,0.31863973551225977
1902_24_TeamMA_TeamA1,105,28.0,105,3380054,3380648,6,TeamA1,TeamMA,4,Top,1181,28.68,0.1442692806822372
1902_24_TeamMA_TeamA1,117,30.0,117,3783644,3784799,7,TeamA1,TeamMA,4,Bottom,3458,39.08,0.19490054620126282
1902_24_TeamMA_TeamA1,118,31.0,118,3821231,3821858,4,TeamA1,TeamMA,4,Bottom,3495,39.61,0.004543044615659386
1902_24_TeamMA_TeamA1,118,31.0,118,3822683,3823409,6,TeamA1,TeamMA,4,Bottom,6057,82.65,0.1900614808005993
1902_24_TeamMA_TeamA1,130,33.0,130,4205781,4207992,7,TeamA1,TeamMA,4,Bottom,3458,67.51,1.5191558868244055
1902_24_TeamMA_TeamA1,141,37.0,141,4737894,4739346,6,TeamA1,TeamMA,5,Top,1181,77.1,0.8679209555209582
1902_24_TeamMA_TeamA1,155,39.0,155,5157258,5159502,8,TeamA1,TeamMA,5,Bottom,7038,79.91,1.5450923253600335
1902_24_TeamMA_TeamA1,160,40.0,160,5321829,5323314,7,TeamA1,TeamMA,5,Bottom,3458,61.86,0.5171536750254536
1902_24_TeamMA_TeamA1,162,41.0,162,5391360,5393076,9,TeamA1,TeamMA,5,Bottom,9792,47.74,0.4709222917055501
1902_24_TeamMA_TeamA1,198,49.0,198,6683741,6684764,2,TeamA1,TeamMA,6,Bottom,7686,89.65,0.7361498523266848
1902_24_TeamMA_TeamA1,219,53.0,219,7332620,7333808,8,TeamA1,TeamMA,7,Top,1177,50.34,0.15812046785456765
1902_24_TeamMA_TeamA1,225,54.0,225,7498445,7500161,9,TeamA1,TeamMA,7,Top,2973,58.63,0.5029048017534704
1902_24_TeamMA_TeamA1,227,55.0,227,7725420,7726245,5,TeamA1,TeamMA,7,Top,1771,60.03,0.2503037948281561
1902_24_TeamMA_TeamA1,227,55.0,227,7726740,7727697,4,TeamA1,TeamMA,7,Top,2137,68.03,0.15600161393466933
1902_24_TeamMA_TeamA1,234,57.0,234,8048952,8049810,5,TeamA1,TeamMA,7,Bottom,9258,77.76,0.26690271849056935
1902_24_TeamMA_TeamA1,239,58.0,239,8193261,8194086,2,TeamA1,TeamMA,7,Bottom,7686,83.02,0.3384700785561302
1902_24_TeamMA_TeamA1,240,58.0,240,8243124,8244345,6,TeamA1,TeamMA,7,Bottom,6057,73.62,0.5125595278013723
1902_24_TeamMA_TeamA1,250,60.0,250,8558572,8560519,9,TeamA1,TeamMA,7,Bottom,9792,97.71,2.5280260714863076
1902_24_TeamMA_TeamA1,262,64.0,262,9026116,9028228,9,TeamA1,TeamMA,8,Top,2973,66.25,0.5064556642187066
1902_24_TeamMA_TeamA1,278,69.0,278,9527387,9528311,6,TeamA1,TeamMA,8,Bottom,6057,86.18,0.2507409523633943
1902_24_TeamMA_TeamA1,283,71.0,283,9764624,9765845,5,TeamA1,TeamMA,9,Top,1771,74.38,0.3746574236900226
1902_24_TeamMA_TeamA1,284,72.0,284,9800891,9802376,6,TeamA1,TeamMA,9,Top,1181,70.7,0.39126010445535697
1902_24_TeamMA_TeamA1,300,76.0,300,10457789,10458746,8,TeamA1,TeamMA,9,Bottom,7038,43.76,0.12102241260690896
1902_24_TeamMA_TeamA1,327,84.0,327,11474124,11475411,6,TeamA1,TeamMA,10,Bottom,6057,77.02,0.3018776174828169
1902_24_TeamMA_TeamA1,336,86.0,336,11714629,11715586,8,TeamA1,TeamMA,11,Top,1177,44.25,0.0947736637321665
1902_24_TeamMA_TeamA1,339,87.0,339,11798350,11799538,2,TeamA1,TeamMA,11,Top,1389,80.59,0.6823513989558797
1902_24_TeamMA_TeamA1,346,88.0,346,12116206,12117625,8,TeamA1,TeamMA,11,Bottom,7038,67.38,0.6905637118127493
1902_24_TeamMA_TeamA1,351,90.0,351,12290974,12292294,7,TeamA1,TeamMA,11,Bottom,3458,59.89,0.49126365006519634
1902_24_TeamMA_TeamA1,356,91.0,356,12438319,12438781,6,TeamA1,TeamMA,11,Bottom,6057,29.68,0.09011806230849324
1902_24_TeamMA_TeamA1,356,91.0,356,12439309,12440167,4,TeamA1,TeamMA,11,Bottom,3495,71.56,0.21085699575272876
1902_24_TeamMA_TeamA1,369,95.0,369,12919394,12920120,3,TeamA1,TeamMA,12,Top,2480,76.51,0.31147312530601085
1902_24_TeamMA_TeamA1,383,99.0,383,13486895,13488842,9,TeamA1,TeamMA,12,Bottom,9792,82.15,1.3934051630131334
1902_25_TeamMH_TeamA3,43,10.0,44,1211962,1213362,7,TeamA3,TeamMH,2,Top,1399,76.61,1.2355397217979198
1902_25_TeamMH_TeamA3,43,10.0,44,1214162,1215612,6,TeamA3,TeamMH,2,Top,2190,86.1,0.8432829314968082
